order_id,region_id,city,courier_id,accept_time,time_window_start,time_window_end,lng,lat,aoi_id,aoi_type,pickup_time,pickup_gps_time,pickup_gps_lng,pickup_gps_lat,accept_gps_time,accept_gps_lng,accept_gps_lat,ds,courier_phone,courier_name,package_weight
4744373,12,Shanghai,9280,05-26 11:51:00,05-26 15:00:00,05-26 16:00:00,121.19901,31.00276,18217,1,05-26 14:39:00,05-26 14:39:00,121.1985,31.00264,05-26 11:51:00,121.20482,31.0166,0526,13866380114,郭平,0.37
3399483,12,Shanghai,9280,05-26 08:39:00,05-26 11:00:00,05-26 12:00:00,121.19918,31.00279,18217,1,05-26 10:47:00,05-26 10:47:00,121.20219,31.01831,05-26 08:38:00,121.20712,31.0105,0526,13866380114,郭平,9.72
1893439,12,Shanghai,9280,05-28 09:53:00,05-28 12:00:00,05-28 13:00:00,121.19904,31.00266,18217,1,05-28 10:45:00,05-28 10:45:00,121.1985,31.00276,05-28 09:53:00,121.18288,31.00658,0528,13866380114,郭平,12.6
5184274,12,Shanghai,9280,05-30 10:34:00,05-30 10:34:00,05-30 11:34:00,121.19912,31.00274,18217,1,05-30 11:04:00,05-30 11:04:00,121.19846,31.00279,05-30 10:32:00,121.18823,31.01029,0530,13866380114,郭平,9.65
2196128,12,Shanghai,9280,05-31 07:43:00,05-31 09:00:00,05-31 10:00:00,121.19907,31.00277,18217,1,05-31 09:21:00,05-31 09:21:00,121.19844,31.00263,05-31 07:43:00,121.21679,31.01053,0531,13866380114,郭平,13.75
569702,12,Shanghai,9280,05-31 16:37:00,05-31 16:37:00,05-31 17:37:00,121.19901,31.00277,18217,1,05-31 16:59:00,,,,,,,0531,13866380114,郭平,1.43
6034275,12,Shanghai,9680,05-30 18:25:00,05-30 18:25:00,05-31 23:59:00,121.20848,30.99225,18460,14,05-30 18:26:00,05-30 18:26:00,121.2083,30.99244,05-30 18:25:00,121.14577,31.00551,0530,13844263320,张刚,13.11
188243,12,Shanghai,9680,05-30 10:49:00,05-30 15:00:00,05-30 17:00:00,121.2084,30.99224,18460,14,05-30 18:18:00,05-30 18:18:00,121.14566,31.00563,05-30 10:49:00,121.14565,31.00544,0530,13844263320,张刚,12.35
5094203,12,Shanghai,3532,05-27 08:44:00,05-27 10:00:00,05-27 11:00:00,121.18722,31.01461,18597,1,05-27 10:01:00,,,,,,,0527,13810184185,张飞,9.36
4446949,12,Shanghai,3532,05-30 07:54:00,05-30 09:00:00,05-30 10:00:00,121.18825,31.01484,18597,1,05-30 08:51:00,,,,,,,0530,13810184185,张飞,12.11
1168336,12,Shanghai,3532,05-31 08:49:00,05-31 10:00:00,05-31 11:00:00,121.18676,31.01373,18597,1,05-31 09:56:00,,,,,,,0531,13810184185,张飞,3.97
5139300,12,Shanghai,3532,05-31 07:38:00,05-31 09:00:00,05-31 10:00:00,121.18808,31.01322,18597,1,05-31 09:05:00,,,,,,,0531,13810184185,张飞,7.14
2067466,12,Shanghai,3532,05-28 08:52:00,05-28 10:00:00,05-28 11:00:00,121.18716,31.01588,18597,1,05-28 09:43:00,,,,,,,0528,13810184185,张飞,1.0
3908591,12,Shanghai,3532,05-31 07:47:00,05-31 18:00:00,05-31 19:00:00,121.18732,31.01461,18597,1,05-31 17:40:00,,,,,,,0531,13810184185,张飞,9.59
1952184,12,Shanghai,3532,05-30 08:38:00,05-30 15:00:00,05-30 16:00:00,121.18727,31.0147,18597,1,05-30 15:20:00,,,,,,,0530,13810184185,张飞,8.34
4399475,12,Shanghai,3532,05-30 08:40:00,05-30 10:00:00,05-30 11:00:00,121.18737,31.01464,18597,1,05-30 09:57:00,05-30 09:51:00,121.18787,31.01347,,,,0530,13810184185,张飞,13.48
2879361,12,Shanghai,3532,05-27 09:23:00,05-27 10:00:00,05-27 11:00:00,121.18794,31.01355,18597,1,05-27 09:46:00,,,,,,,0527,13810184185,张飞,3.26
4772496,12,Shanghai,3532,05-30 15:09:00,05-30 16:00:00,05-30 17:00:00,121.18735,31.0147,18597,1,05-30 15:15:00,,,,,,,0530,13810184185,张飞,7.09
1744906,12,Shanghai,3532,05-31 14:51:00,05-31 14:51:00,05-31 15:51:00,121.18733,31.01479,18597,1,05-31 15:17:00,,,,,,,0531,13810184185,张飞,7.02
2080980,12,Shanghai,3532,05-31 09:07:00,05-31 10:00:00,05-31 11:00:00,121.18808,31.01322,18597,1,05-31 09:44:00,,,,,,,0531,13810184185,张飞,1.92
5593919,12,Shanghai,3532,05-31 08:46:00,05-31 10:00:00,05-31 11:00:00,121.18724,31.01464,18597,1,05-31 10:32:00,,,,,,,0531,13810184185,张飞,14.13
4880912,12,Shanghai,3532,05-26 13:29:00,05-26 16:00:00,05-26 17:00:00,121.18731,31.01477,18597,1,05-26 16:13:00,,,,05-26 13:21:00,121.21642,31.01038,0526,13810184185,张飞,1.27
6038403,12,Shanghai,3532,05-26 08:14:00,05-26 09:00:00,05-26 10:00:00,121.18829,31.01488,18597,1,05-26 09:40:00,,,,,,,0526,13810184185,张飞,4.88
775345,12,Shanghai,3532,05-30 14:23:00,05-30 14:23:00,05-30 15:23:00,121.18723,31.01474,18597,1,05-30 15:02:00,,,,,,,0530,13810184185,张飞,8.33
2143401,12,Shanghai,3532,05-26 08:42:00,05-26 12:00:00,05-26 13:00:00,121.188,31.01323,18597,1,05-26 12:41:00,,,,,,,0526,13810184185,张飞,1.25
2925580,12,Shanghai,3532,05-31 17:45:00,05-31 18:00:00,05-31 19:00:00,121.18806,31.01338,18597,1,05-31 18:02:00,,,,,,,0531,13810184185,张飞,2.12
3152682,12,Shanghai,3532,05-26 08:17:00,05-26 11:00:00,05-26 12:00:00,121.18821,31.01489,18597,1,05-26 11:03:00,,,,,,,0526,13810184185,张飞,7.86
2905328,12,Shanghai,3532,05-30 07:46:00,05-30 09:00:00,05-30 10:00:00,121.18793,31.0133,18597,1,05-30 09:03:00,,,,,,,0530,13810184185,张飞,1.56
4661111,12,Shanghai,3532,05-26 08:44:00,05-26 18:00:00,05-26 19:00:00,121.18732,31.01471,18597,1,05-26 17:57:00,05-26 17:57:00,121.18775,31.01347,,,,0526,13810184185,张飞,6.84
5947693,12,Shanghai,3532,05-28 07:36:00,05-28 09:00:00,05-28 10:00:00,121.18683,31.01374,18597,1,05-28 09:16:00,,,,,,,0528,13810184185,张飞,14.16
737557,12,Shanghai,3532,05-30 07:54:00,05-30 17:00:00,05-30 18:00:00,121.18823,31.01486,18597,1,05-30 16:59:00,05-30 16:59:00,121.1877,31.01339,,,,0530,13810184185,张飞,0.9
5558719,12,Shanghai,3532,05-26 13:09:00,05-26 16:00:00,05-26 17:00:00,121.18724,31.01469,18597,1,05-26 16:06:00,,,,,,,0526,13810184185,张飞,1.23
2514796,12,Shanghai,3532,05-25 12:01:00,05-25 13:00:00,05-25 14:00:00,121.18809,31.01327,18597,1,05-25 13:25:00,,,,,,,0525,13810184185,张飞,8.48
2132257,12,Shanghai,4119,05-25 12:07:00,05-25 12:06:00,05-25 13:06:00,121.21444,31.00321,19046,1,05-25 12:39:00,05-25 12:38:00,121.20273,31.01151,,,,0525,13879212528,刘辉,13.16
4648129,12,Shanghai,4119,05-28 08:04:00,05-28 09:00:00,05-28 10:00:00,121.21464,31.00244,19046,1,05-28 09:16:00,05-28 09:16:00,121.20726,31.01059,,,,0528,13879212528,刘辉,5.07
4380885,12,Shanghai,4119,05-28 09:37:00,05-28 10:00:00,05-28 11:00:00,121.21453,31.00332,19046,1,05-28 10:39:00,05-28 10:39:00,121.21464,31.00348,05-28 09:33:00,121.21353,31.00317,0528,13879212528,刘辉,8.37
3307415,12,Shanghai,4119,05-27 10:37:00,05-27 10:37:00,05-27 11:37:00,121.21481,31.00346,19046,1,05-27 12:17:00,05-27 12:17:00,121.21525,31.00341,,,,0527,13879212528,刘辉,2.29
501755,12,Shanghai,4119,05-26 08:35:00,05-26 10:00:00,05-26 11:00:00,121.21324,31.00266,19046,1,05-26 09:42:00,05-26 09:42:00,121.21352,31.00314,,,,0526,13879212528,刘辉,6.23
1124743,12,Shanghai,4119,05-27 08:09:00,05-27 09:00:00,05-27 10:00:00,121.21421,31.00254,19046,1,05-27 09:21:00,05-27 09:20:00,121.21427,31.00276,,,,0527,13879212528,刘辉,0.75
2033963,12,Shanghai,4119,05-26 08:40:00,05-26 16:00:00,05-26 17:00:00,121.21457,31.00236,19046,1,05-26 14:50:00,05-26 14:50:00,121.21522,31.00357,,,,0526,13879212528,刘辉,0.38
2398214,12,Shanghai,4119,05-27 15:41:00,05-27 16:00:00,05-27 17:00:00,121.21515,31.00285,19046,1,05-27 17:39:00,05-27 17:39:00,121.21512,31.00358,,,,0527,13879212528,刘辉,10.04
3324458,12,Shanghai,4119,05-28 07:43:00,05-28 09:00:00,05-28 10:00:00,121.21284,31.00263,19046,1,05-28 09:32:00,05-28 09:32:00,121.21325,31.00341,,,,0528,13879212528,刘辉,0.29
1076963,12,Shanghai,10459,05-29 08:17:00,05-29 09:00:00,05-29 10:00:00,121.2034,31.01508,19345,1,05-29 09:13:00,05-29 09:13:00,121.20397,31.01593,05-29 08:17:00,121.20402,31.0192,0529,13899018410,林鑫,11.2
1309406,12,Shanghai,10459,05-31 10:54:00,05-31 10:54:00,05-31 11:54:00,121.20348,31.01486,19345,1,05-31 11:42:00,05-31 11:42:00,121.20407,31.01582,05-31 10:54:00,121.20727,31.01028,0531,13899018410,林鑫,13.83
1647003,12,Shanghai,10459,05-28 15:15:00,05-28 17:00:00,05-28 18:00:00,121.2034,31.01506,19345,1,05-28 16:29:00,05-28 16:29:00,121.20705,31.01016,05-28 15:15:00,121.20692,31.01037,0528,13899018410,林鑫,5.99
354907,12,Shanghai,10459,05-25 12:54:00,05-25 12:54:00,05-25 13:54:00,121.20349,31.01491,19345,1,05-25 13:07:00,05-25 13:07:00,121.20294,31.01491,05-25 12:54:00,121.20865,31.01102,0525,13899018410,林鑫,7.8
4997169,12,Shanghai,10459,05-25 15:59:00,05-25 15:59:00,05-25 16:59:00,121.2035,31.01498,19345,1,05-25 16:32:00,05-25 16:31:00,121.20406,31.01592,05-25 15:59:00,121.22105,31.00631,0525,13899018410,林鑫,10.99
107847,12,Shanghai,10459,05-26 13:09:00,05-26 13:09:00,05-26 14:09:00,121.20344,31.015,19345,1,05-26 13:48:00,05-26 13:48:00,121.20394,31.01591,05-26 13:09:00,121.20903,31.01267,0526,13899018410,林鑫,0.37
410382,12,Shanghai,10459,05-29 13:25:00,05-29 13:25:00,05-29 14:25:00,121.20334,31.01492,19345,1,05-29 14:06:00,05-29 14:06:00,121.20394,31.01596,05-29 13:25:00,121.20367,31.01243,0529,13899018410,林鑫,10.01
3977808,12,Shanghai,10459,05-28 09:23:00,05-28 14:00:00,05-28 15:00:00,121.20348,31.01498,19345,1,05-28 14:07:00,05-28 14:07:00,121.20387,31.01592,05-28 09:23:00,121.20265,31.01196,0528,13899018410,林鑫,8.74
5164846,12,Shanghai,10459,05-29 14:30:00,05-29 18:00:00,05-29 19:00:00,121.20352,31.01489,19345,1,05-29 16:16:00,05-29 16:16:00,121.2042,31.01583,05-29 14:30:00,121.20708,31.01021,0529,13899018410,林鑫,2.41
3978364,12,Shanghai,10459,05-27 10:50:00,05-27 13:00:00,05-27 14:00:00,121.20347,31.015,19345,1,05-27 12:48:00,05-27 12:48:00,121.20402,31.01596,05-27 10:50:00,121.20719,31.00997,0527,13899018410,林鑫,3.63
4178587,12,Shanghai,10459,05-28 07:47:00,05-28 09:00:00,05-28 10:00:00,121.20306,31.01582,19345,1,05-28 09:14:00,05-28 09:14:00,121.20326,31.01592,05-28 07:47:00,121.20424,31.01917,0528,13899018410,林鑫,0.22
1170688,12,Shanghai,10459,05-30 07:59:00,05-30 11:00:00,05-30 12:00:00,121.20351,31.01492,19345,1,05-30 10:15:00,05-30 10:15:00,121.20414,31.01599,05-30 07:59:00,121.20428,31.01918,0530,13899018410,林鑫,5.95
3526150,12,Shanghai,10459,05-28 11:36:00,05-28 11:36:00,05-28 12:36:00,121.20338,31.01495,19345,1,05-28 12:01:00,05-28 12:01:00,121.20396,31.01588,05-28 11:36:00,121.20717,31.00946,0528,13899018410,林鑫,1.04
3910980,12,Shanghai,10459,05-30 08:55:00,05-30 13:00:00,05-30 14:00:00,121.2034,31.01502,19345,1,05-30 12:15:00,05-30 12:15:00,121.20385,31.01592,05-30 08:55:00,121.20212,31.01483,0530,13899018410,林鑫,2.38
5623605,12,Shanghai,10459,05-27 13:33:00,05-27 13:33:00,05-27 14:33:00,121.20347,31.01498,19345,1,05-27 13:59:00,05-27 13:58:00,121.20419,31.01583,05-27 13:33:00,121.20714,31.0101,0527,13899018410,林鑫,12.36
3937555,12,Shanghai,10459,05-31 08:06:00,05-31 09:00:00,05-31 10:00:00,121.20335,31.01502,19345,1,05-31 09:28:00,05-31 09:28:00,121.20407,31.01597,05-31 08:05:00,121.20422,31.01918,0531,13899018410,林鑫,6.32
4847432,12,Shanghai,10459,05-30 16:51:00,05-30 18:00:00,05-30 19:00:00,121.2035,31.01481,19345,1,05-30 17:18:00,05-30 17:18:00,121.20396,31.01592,05-30 16:51:00,121.20721,31.01036,0530,13899018410,林鑫,1.66
6106268,12,Shanghai,10459,05-27 08:46:00,05-27 11:00:00,05-27 12:00:00,121.2035,31.01495,19345,1,05-27 09:58:00,05-27 09:57:00,121.20402,31.01583,05-27 08:46:00,121.20434,31.01939,0527,13899018410,林鑫,1.02
4344779,12,Shanghai,10459,05-29 15:10:00,05-29 16:00:00,05-29 17:00:00,121.20267,31.01567,19345,1,05-29 16:10:00,05-29 16:10:00,121.20275,31.01559,05-29 15:10:00,121.2071,31.01015,0529,13899018410,林鑫,2.47
5466245,12,Shanghai,10459,05-29 09:45:00,05-29 17:00:00,05-29 18:00:00,121.20339,31.01509,19345,1,05-29 12:47:00,05-29 12:46:00,121.20389,31.01597,05-29 09:45:00,121.20701,31.0101,0529,13899018410,林鑫,9.79
3401874,12,Shanghai,10459,05-31 07:44:00,05-31 13:00:00,05-31 14:00:00,121.20343,31.01488,19345,1,05-31 11:51:00,05-31 11:51:00,121.20426,31.01602,05-31 07:44:00,121.20434,31.01923,0531,13899018410,林鑫,1.28
3574782,12,Shanghai,10459,05-30 13:12:00,05-30 16:00:00,05-30 17:00:00,121.20356,31.01481,19345,1,05-30 13:59:00,05-30 13:59:00,121.20384,31.01591,05-30 13:12:00,121.2071,31.01016,0530,13899018410,林鑫,6.89
4699801,12,Shanghai,10459,05-26 14:26:00,05-26 14:26:00,05-26 15:26:00,121.20346,31.01491,19345,1,05-26 14:52:00,05-26 14:52:00,121.204,31.01591,05-26 14:25:00,121.20696,31.0102,0526,13899018410,林鑫,1.71
4397761,12,Shanghai,10459,05-31 11:50:00,05-31 17:00:00,05-31 18:00:00,121.20353,31.0149,19345,1,05-31 13:25:00,05-31 13:25:00,121.20399,31.01581,05-31 11:50:00,121.204,31.01581,0531,13899018410,林鑫,13.78
1808866,12,Shanghai,10459,05-26 08:16:00,05-26 11:00:00,05-26 12:00:00,121.2034,31.01495,19345,1,05-26 10:16:00,05-26 10:16:00,121.20403,31.01581,,,,0526,13899018410,林鑫,1.11
3237439,12,Shanghai,10459,05-31 13:40:00,05-31 18:00:00,05-31 19:00:00,121.20334,31.01501,19345,1,05-31 13:49:00,05-31 13:49:00,121.20404,31.01584,05-31 13:40:00,121.20861,31.01107,0531,13899018410,林鑫,0.5
1175950,12,Shanghai,10459,05-29 08:47:00,05-29 10:00:00,05-29 11:00:00,121.20344,31.01495,19345,1,05-29 09:19:00,05-29 09:19:00,121.20407,31.01586,05-29 08:47:00,121.20423,31.0194,0529,13899018410,林鑫,0.42
1140530,12,Shanghai,15685,05-26 16:46:00,05-27 10:00:00,05-27 11:00:00,121.1896,31.01875,19649,1,05-27 09:46:00,,,,,,,0527,13822601074,张勇,6.96
5576363,12,Shanghai,15685,05-28 09:00:00,05-28 12:00:00,05-28 13:00:00,121.18955,31.01862,19649,1,05-28 10:11:00,,,,,,,0528,13822601074,张勇,10.06
3249546,12,Shanghai,15685,05-30 14:35:00,05-30 15:00:00,05-30 16:00:00,121.18965,31.01872,19649,1,05-30 15:10:00,,,,,,,0530,13822601074,张勇,1.79
868538,12,Shanghai,15685,05-27 08:18:00,05-27 09:00:00,05-27 10:00:00,121.18921,31.01885,19649,1,05-27 09:29:00,,,,05-27 08:18:00,121.21628,31.01042,0527,13822601074,张勇,9.41
2708532,12,Shanghai,15685,05-31 11:03:00,05-31 12:00:00,05-31 13:00:00,121.18931,31.01875,19649,1,05-31 12:08:00,,,,,,,0531,13822601074,张勇,4.07
762534,12,Shanghai,15685,05-30 08:00:00,05-30 09:00:00,05-30 10:00:00,121.18934,31.01884,19649,1,05-30 09:26:00,,,,,,,0530,13822601074,张勇,0.62
1576953,12,Shanghai,15685,05-28 08:18:00,05-28 11:00:00,05-28 12:00:00,121.18955,31.01871,19649,1,05-28 10:01:00,,,,,,,0528,13822601074,张勇,2.51
2683954,12,Shanghai,15685,05-30 16:48:00,05-31 12:00:00,05-31 13:00:00,121.18928,31.01876,19649,1,05-31 12:13:00,,,,,,,0531,13822601074,张勇,0.74
5479941,12,Shanghai,15685,05-26 08:44:00,05-26 10:00:00,05-26 11:00:00,121.18959,31.01866,19649,1,05-26 09:34:00,,,,05-26 08:44:00,121.21591,31.01055,0526,13822601074,张勇,1.31
2514606,12,Shanghai,15685,05-29 09:21:00,05-29 10:00:00,05-29 11:00:00,121.1896,31.01863,19649,1,05-29 09:44:00,,,,,,,0529,13822601074,张勇,5.64
1151286,12,Shanghai,15685,05-27 14:52:00,05-27 15:00:00,05-27 16:00:00,121.18963,31.01861,19649,1,05-27 15:35:00,,,,,,,0527,13822601074,张勇,14.03
3986285,12,Shanghai,15685,05-26 08:46:00,05-26 15:00:00,05-26 16:00:00,121.18954,31.01876,19649,1,05-26 12:47:00,,,,05-26 08:46:00,121.21618,31.01043,0526,13822601074,张勇,0.74
6156400,12,Shanghai,15685,05-28 13:51:00,05-29 09:00:00,05-29 10:00:00,121.18939,31.01871,19649,1,05-29 09:39:00,,,,,,,0529,13822601074,张勇,1.95
339393,12,Shanghai,15685,05-30 12:04:00,05-31 10:00:00,05-31 11:00:00,121.18935,31.01876,19649,1,05-31 10:00:00,,,,,,,0531,13822601074,张勇,12.23
3757165,12,Shanghai,15685,05-30 07:44:00,05-30 09:00:00,05-30 10:00:00,121.18921,31.01878,19649,1,05-30 09:32:00,,,,,,,0530,13822601074,张勇,14.1
3144331,12,Shanghai,15685,05-28 07:47:00,05-28 09:00:00,05-28 10:00:00,121.18921,31.01873,19649,1,05-28 09:29:00,,,,,,,0528,13822601074,张勇,7.97
6108318,12,Shanghai,15685,05-31 08:01:00,05-31 09:00:00,05-31 10:00:00,121.18967,31.01874,19649,1,05-31 09:25:00,,,,,,,0531,13822601074,张勇,14.71
2881119,12,Shanghai,15685,05-26 08:15:00,05-26 09:00:00,05-26 10:00:00,121.18952,31.01862,19649,1,05-26 09:26:00,,,,,,,0526,13822601074,张勇,0.12
3194061,12,Shanghai,15685,05-27 15:35:00,05-27 16:00:00,05-27 17:00:00,121.1896,31.0187,19649,1,05-27 15:52:00,,,,,,,0527,13822601074,张勇,1.79
4418673,12,Shanghai,15685,05-25 11:01:00,05-25 14:00:00,05-25 15:00:00,121.18954,31.01866,19649,1,05-25 13:54:00,05-25 13:54:00,121.19098,31.01906,05-25 11:01:00,121.21621,31.01048,0525,13822601074,张勇,1.01
5057911,12,Shanghai,15685,05-28 09:14:00,05-28 13:00:00,05-28 14:00:00,121.18954,31.01864,19649,1,05-28 13:04:00,,,,,,,0528,13822601074,张勇,9.06
1913676,12,Shanghai,4119,05-30 07:36:00,05-30 09:00:00,05-30 10:00:00,121.21136,31.0024,19664,1,05-30 09:46:00,05-30 09:46:00,121.21349,31.00314,,,,0530,13879212528,刘辉,0.55
5176252,12,Shanghai,4119,05-30 09:58:00,05-30 10:00:00,05-30 11:00:00,121.21209,31.00307,19664,1,05-30 17:36:00,05-30 17:36:00,121.21348,31.00322,05-30 09:55:00,121.20914,31.00543,0530,13879212528,刘辉,9.41
5558391,12,Shanghai,4119,05-30 12:51:00,05-30 13:00:00,05-30 14:00:00,121.21234,31.00275,19664,1,05-30 13:26:00,05-30 13:26:00,121.21345,31.00293,,,,0530,13879212528,刘辉,4.2
3361798,12,Shanghai,4119,05-30 16:25:00,05-30 16:25:00,05-30 17:25:00,121.20992,31.0025,19664,1,05-30 17:42:00,05-30 17:42:00,121.21071,31.00282,,,,0530,13879212528,刘辉,9.15
4529536,12,Shanghai,9280,05-27 16:59:00,05-27 16:59:00,05-27 17:59:00,121.21244,31.00302,19664,1,05-27 17:48:00,05-27 17:48:00,121.20252,31.00982,05-27 16:59:00,121.18812,31.00995,0527,13866380114,郭平,1.72
5380332,12,Shanghai,10459,05-25 14:30:00,05-25 17:00:00,05-25 18:00:00,121.2124,31.00319,19664,1,05-25 16:40:00,05-25 16:39:00,121.20264,31.01001,05-25 14:30:00,121.20371,31.0122,0525,13899018410,林鑫,0.18
2873507,12,Shanghai,9280,05-28 07:57:00,05-28 09:00:00,05-28 10:00:00,121.19285,31.00552,20459,1,05-28 09:37:00,05-28 09:37:00,121.19324,31.00567,,,,0528,13866380114,郭平,11.5
4224381,12,Shanghai,9280,05-30 07:59:00,05-30 09:00:00,05-30 10:00:00,121.19277,31.00553,20459,1,05-30 09:09:00,05-30 09:09:00,121.19316,31.00572,,,,0530,13866380114,郭平,14.7
5790076,12,Shanghai,9280,05-30 08:36:00,05-30 10:00:00,05-30 11:00:00,121.19281,31.00507,20459,1,05-30 09:18:00,05-30 09:17:00,121.19294,31.00608,05-30 08:36:00,121.21666,31.01065,0530,13866380114,郭平,0.44
2329693,12,Shanghai,9280,05-31 11:18:00,05-31 16:00:00,05-31 17:00:00,121.19263,31.00475,20459,1,05-31 13:54:00,05-31 13:54:00,121.19293,31.00572,05-31 11:18:00,121.18572,31.01034,0531,13866380114,郭平,6.02
2282245,12,Shanghai,9280,05-31 15:33:00,05-31 18:00:00,05-31 19:00:00,121.19267,31.00533,20459,1,05-31 16:53:00,,,,05-31 15:29:00,121.20722,31.01015,0531,13866380114,郭平,8.78
128525,12,Shanghai,9280,05-30 09:17:00,05-30 10:00:00,05-30 11:00:00,121.19293,31.00548,20459,1,05-30 10:10:00,05-30 10:10:00,121.19322,31.0057,05-30 09:17:00,121.19289,31.00605,0530,13866380114,郭平,1.43
5173530,12,Shanghai,9280,05-25 14:25:00,05-25 14:25:00,05-25 15:25:00,121.19238,31.00543,20459,1,05-25 14:31:00,05-25 14:30:00,121.19317,31.00588,05-25 14:24:00,121.20729,31.01019,0525,13866380114,郭平,10.61
5198810,12,Shanghai,9280,05-25 12:49:00,05-25 17:00:00,05-25 18:00:00,121.19275,31.00546,20459,1,05-25 16:36:00,05-25 16:36:00,121.19312,31.0057,05-25 12:48:00,121.21662,31.01075,0525,13866380114,郭平,5.56
475508,12,Shanghai,9280,05-26 16:30:00,05-26 17:00:00,05-26 18:00:00,121.19226,31.00507,20459,1,05-26 17:08:00,05-26 17:08:00,121.19314,31.00595,05-26 16:29:00,121.20712,31.01043,0526,13866380114,郭平,12.02
3915891,12,Shanghai,9280,05-28 09:04:00,05-28 11:00:00,05-28 12:00:00,121.19222,31.00557,20459,1,05-28 11:10:00,05-28 11:10:00,121.19326,31.00572,05-28 09:03:00,121.19952,31.01279,0528,13866380114,郭平,1.22
4986401,12,Shanghai,9280,05-29 09:44:00,05-29 10:00:00,05-29 11:00:00,121.19265,31.00535,20459,1,05-29 10:12:00,05-29 10:12:00,121.19296,31.00584,05-29 09:40:00,121.19952,31.01275,0529,13866380114,郭平,11.02
4065567,12,Shanghai,9280,05-28 09:20:00,05-28 11:00:00,05-28 12:00:00,121.19284,31.00515,20459,1,05-28 10:51:00,05-28 10:51:00,121.19321,31.00573,05-28 09:20:00,121.19955,31.01265,0528,13866380114,郭平,0.33
2466461,12,Shanghai,9280,05-27 08:46:00,05-27 11:00:00,05-27 12:00:00,121.19275,31.00546,20459,1,05-27 09:23:00,05-27 09:23:00,121.19306,31.00576,05-27 08:46:00,121.21602,31.01036,0527,13866380114,郭平,10.11
2858757,12,Shanghai,9280,05-25 17:10:00,05-25 17:10:00,05-25 18:10:00,121.19289,31.00502,20459,1,05-25 17:42:00,05-25 17:42:00,121.19303,31.00595,05-25 17:09:00,121.2072,31.01046,0525,13866380114,郭平,3.7
3941126,12,Shanghai,9280,05-28 17:58:00,05-28 18:00:00,05-28 19:00:00,121.19304,31.0055,20459,1,05-28 18:07:00,05-28 18:07:00,121.19319,31.00571,05-28 17:58:00,121.18348,31.00633,0528,13866380114,郭平,0.82
4737375,12,Shanghai,9280,05-28 08:45:00,05-28 12:00:00,05-28 13:00:00,121.19238,31.00511,20459,1,05-28 11:00:00,05-28 11:00:00,121.19302,31.00572,05-28 08:45:00,121.20304,31.0122,0528,13866380114,郭平,1.98
6134963,12,Shanghai,9280,05-29 08:48:00,05-29 16:00:00,05-29 17:00:00,121.19226,31.00509,20459,1,05-29 14:34:00,05-29 14:34:00,121.19331,31.00577,,,,0529,13866380114,郭平,8.45
199525,12,Shanghai,9280,05-26 08:51:00,05-26 11:00:00,05-26 12:00:00,121.1927,31.00476,20459,1,05-26 10:14:00,05-26 10:14:00,121.19318,31.00576,05-26 08:51:00,121.20727,31.01057,0526,13866380114,郭平,10.51
1888819,12,Shanghai,9280,05-28 11:25:00,05-28 11:25:00,05-28 12:25:00,121.1923,31.00541,20459,1,05-28 11:35:00,05-28 11:35:00,121.19306,31.00572,05-28 11:25:00,121.19943,31.01272,0528,13866380114,郭平,1.43
1755494,12,Shanghai,9680,05-25 13:16:00,05-25 13:16:00,05-25 15:16:00,121.23301,30.99522,20596,14,05-25 20:03:00,05-25 20:02:00,121.14852,31.00177,,,,0525,13844263320,张刚,0.13
397110,12,Shanghai,9280,05-30 07:43:00,05-30 09:00:00,05-30 10:00:00,121.1853,31.01007,20778,1,05-30 09:27:00,05-30 09:27:00,121.18569,31.01031,,,,0530,13866380114,郭平,5.92
4135852,12,Shanghai,9280,05-27 08:11:00,05-27 09:00:00,05-27 10:00:00,121.18554,31.00997,20778,1,05-27 09:41:00,05-27 09:41:00,121.18589,31.01038,05-27 08:03:00,121.21673,31.0105,0527,13866380114,郭平,10.52
1887735,12,Shanghai,9280,05-26 13:20:00,05-26 13:20:00,05-26 14:20:00,121.18523,31.01016,20778,1,05-26 14:15:00,05-26 14:15:00,121.18571,31.01045,05-26 13:19:00,121.21682,31.01022,0526,13866380114,郭平,5.48
2022002,12,Shanghai,9280,05-31 12:38:00,05-31 15:00:00,05-31 16:00:00,121.18537,31.01006,20778,1,05-31 14:16:00,05-31 14:16:00,121.18589,31.01044,05-31 12:36:00,121.21684,31.0103,0531,13866380114,郭平,9.58
4552229,12,Shanghai,9280,05-25 13:56:00,05-25 15:00:00,05-25 16:00:00,121.1831,31.0096,20778,1,05-25 15:01:00,05-25 15:01:00,121.18578,31.01038,05-25 13:56:00,121.20728,31.01056,0525,13866380114,郭平,1.2
1213790,12,Shanghai,9280,05-30 07:58:00,05-30 09:00:00,05-30 10:00:00,121.18294,31.00944,20778,1,05-30 09:32:00,05-30 09:32:00,121.18585,31.01037,,,,0530,13866380114,郭平,0.77
3699612,12,Shanghai,9280,05-28 09:19:00,05-28 10:00:00,05-28 11:00:00,121.18397,31.00996,20778,1,05-28 10:04:00,05-28 10:04:00,121.18576,31.01033,05-28 09:19:00,121.19953,31.01279,0528,13866380114,郭平,0.32
